07.01.2015 20:53:24,"Все фильмы Marvel на ближайшие 6 лет:    'Мстители: Эра Альтрона' - 30 апреля 2015  'Человек-муравей' - 12 июля 2015 года (закрытие 2 фазы);  'Капитан Америка: Гражданская война' - 6 мая 2016 года (открытие фазы 3);  'Доктор Стрендж' - 4 ноября 2016 года;  'Стражи Галактики 2' - 5 мая 2017 года;  'Тор: Рагнарок' - 28 июля 2017 года;  'Черная пантера' - 3 ноября 2017 года;  'Капитан Марвел' - 6 июля 2018 года;  'Нелюди' - 2 ноября 2018 года;  'Мстители: Бесконечная война. Часть 1' - май 2018 года;  'Мстители: Бесконечная война. Часть 2' - май 2019 года",http://ok.ru/group/52264344617128/topic/63198655398056,52264344617128
07.01.2015 17:11:20,"Тизер нового кинокомикса Marvel 'Человек-муравей'. Смотреть - http://www.kinomania.ru/film/396151/trailers/46445/",https://www.facebook.com/106629932735181/posts/876609052403928,106629932735181
07.01.2015 16:18:36,"Человек-муравей, заменит Железного-человека (трейлер) - МоскваNews",http://vk.com/wall4704460_1449,4704460
07.01.2015 15:56:39,"Человек-муравей – первый трейлер",http://vk.com/wall10460321_1372,10460321
07.01.2015 15:17:36,"Представлен тизер фильма 'Человек-муравей'  Киностудия Marvel представила тизер фильма 'Человек-муравей'. В картине, которая даст начало так называемой 'Фазе Три' экранизаций популярных комиксов Marvel, снимались Эванджелин Лилли, Хейли Этвелл, Пол Радд, Джуди Грир, Майкл Пенья, Майкл Дуглас, Кори Столл, Бобби Каннавале, Джон Слэттери, Вуд Харрис и другие актеры. Напомним, что Человек-муравей был представлен любителям комиксов в 1962 году. Он придуман Стэном Ли, Ларри Либером и Джеком Кирби. В дальнейшем супергерой пережил несколько перерождений. Среди его способностей возможность уменьшать размер тела и повелевать насекомыми. Согласно мифологии Marvel, считается одним из создателей команды Мстителей. Съемки фильма были анонсированы еще в 2006 году. В процессе работы над ним из-за творческих разногласий с руководством студии проект покинул постановщик Эдгар Райт, а также несколько актеров, в том числе Патрик Уилсон, Мэтт Джералд и Кевин Уайзман. Изначально студия Marvel планировала выпустить фильм в ноябре 2015 года, но в дальнейшем проект удостоился статуса летнего блокбастера, и премьера перенесена на 17 июля 2015 года. Ниже представлен первый ролик 'Человека-муравья', дающий представление о главных героях и визуальной составляющей картины.",http://ok.ru/group/52047453815001/topic/63212063755225,52047453815001
07.01.2015 15:02:11,"Первый трейлер фильма «Человек-муравей» появился в сети  Трейлер долгожданного фильма от студии Marvel «Человек-муравей» стал доступен для просмотра в интернете",http://ok.ru/group/56719520628769/topic/63183787409441,56719520628769
07.01.2015 14:46:48,"Первый трейлер фильма «Человек-муравей» появился в сети  Трейлер долгожданного фильма от студии Marvel «Человек-муравей» стал доступен для просмотра в интернете",http://ok.ru/group/52744225751294/topic/63172571026942,52744225751294
07.01.2015 14:46:12,"Первый трейлер фильма «Человек-муравей» появился в сети  Трейлер долгожданного фильма от студии Marvel «Человек-муравей» стал доступен для просмотра в интернете",http://ok.ru/group/56719515648033/topic/63183725871137,56719515648033
07.01.2015 14:45:50,"Первый трейлер фильма «Человек-муравей» появился в сети  Трейлер долгожданного фильма от студии Marvel «Человек-муравей» стал доступен для просмотра в интернете",http://ok.ru/group/51713778188427/topic/63217990749067,51713778188427
07.01.2015 14:45:25,"Первый трейлер фильма «Человек-муравей» появился в сети  Трейлер долгожданного фильма от студии Marvel «Человек-муравей» стал доступен для просмотра в интернете",http://ok.ru/group/51713789919371/topic/63217988914059,51713789919371
07.01.2015 14:30:26,"Человек-муравей – первый трейлер",http://vk.com/wall142958594_6553,142958594
07.01.2015 14:01:32,"Первый трейлер фильма «Человек-муравей» появился в сети  Трейлер долгожданного фильма от студии Marvel «Человек-муравей» стал доступен для просмотра в интернете",http://ok.ru/group/51132324511831/topic/63228565282903,51132324511831
07.01.2015 13:31:01,"Первый трейлер фильма «Человек-муравей» появился в сети  Трейлер долгожданного фильма от студии Marvel «Человек-муравей» стал доступен для просмотра в интернете",http://ok.ru/group/51713788215435/topic/63217702980491,51713788215435
07.01.2015 12:16:20,"Первый трейлер фильма «Человек-муравей» появился в сети  Трейлер долгожданного фильма от студии Marvel «Человек-муравей» стал доступен для просмотра в интернете",http://ok.ru/group/56719514009633/topic/63183167373345,56719514009633
07.01.2015 11:42:55,"Вот такой нас ждет #человекмуравей",http://vk.com/wall126568_19422,126568
07.01.2015 08:53:28,"На вторых местах Человек Муравей, Полярис, Магнето, Феникс, Дэдпул, Сорвиголова ну и другие",http://ok.ru/group/54056606498833/topic/63229192459537#commentMTQyMDYyMDgwODAyNDotMTQ1Nzk6MTQyMDYyMDgwODAyNDo2MzIyOTE5MjQ1OTUzNzox,558791754729
07.01.2015 08:41:52,"человек муравей мой самый любимый супер герой из marvel",http://ok.ru/group/54056606498833/topic/63229192459537#commentMTQyMDYyMDExMjE1MDotOTk6MTQyMDYyMDExMjE1MDo2MzIyOTE5MjQ1OTUzNzox,565169766294
07.01.2015 08:41:17,"Мне сам Человек-Муравей нравится. Их комиксов, Хэнк Пим. Читала недавно)",http://ok.ru/group/54056606498833/topic/63229192459537#commentMTQyMDYyMDA3NzAxMjotMTIzMDM6MTQyMDYyMDA3NzAxMjo2MzIyOTE5MjQ1OTUzNzox,558791754729
07.01.2015 08:19:26,"Вышел первый официальный трейлер, одного из самых долгожданных фильмов 2015 года - 'Человек-Муравей'!  Трейлер действительно вышел шикарным, особенно его финальная часть (один полет на муравье чего стоит), поэтому смотреть всем в обязательном порядке!  #AntMan #Marvel",http://vk.com/wall78163432_17649,78163432
07.01.2015 07:59:07,"никто не хочет фильм человек муравей кроме меня😞 😞 😞 😞 😞",http://ok.ru/group/54056606498833/topic/63229192459537#commentMTQyMDYxNzU0Nzc4NDotNDI5OjE0MjA2MTc1NDc3ODQ6NjMyMjkxOTI0NTk1Mzc6MQ==,565169766294
07.01.2015 07:40:54,"Стоп, стоп, стоп. А где Хэнк Пим? Мать твою, Марвел, почему первый человек-муравей — сразу Скотт Лэнг? А кто тогда вообще открыл частицы Пима?",http://vk.com/wall319289_54934,319289
07.01.2015 03:33:28,"Я хотел написать много попаболи от тизера 'Человека-муравья', но...  Но честно говоря тизер показывает ровно всё то, с чем борется Райт всю карьеру и что наглядно показано в этом неплохом разборе творчества Эдгара. http://vimeo.com/96558506  'Муравей' ленив, скучен, ненужен, глуп и банально не цепляет. И это, блин, тизер, который должен по идее распалить интерес и заставить следить за проектом. С другой стороны глупо было ждать результатов от режиссёра 'Всегда говори да', где лучшей частью картины являлось огромное количество Зуи ДеШанель в кадре.  В общем побуду говноедом, ждите очередного 'Халка' в уютной киновселенной Марвел.",http://vk.com/wall8329893_3007,8329893
